building_id,latitude,longitude,Energy_Consumption,CO2_Usage,Water_Usage,Energy_Intensity,CO2_Intensity,true_energy_label,true_ges_label,adresse_ban,numero_voie_ban,nom_rue_ban,code_postal_ban,nom_commune_ban,identifiant_ban,adresse_brut,nom_commune_brut,code_postal_brut,annee_construction,surface_habitable_immeuble,log1p_Energy_Consumption,log1p_CO2_Usage,log1p_Energy_Intensity,log1p_CO2_Intensity,class_mahalanobis,Mahalanobis_Distance,class_euclidean,class_pca,class_weighted,class_bayesian
2484E0486637E,43.88567599016789,5.173090981934261,32056.4,7662.8,9616.92,227.0,54.0,E,E,2611 Avenue Justin Bonfils 84220 Gordes,2611,Avenue Justin Bonfils,84220,Gordes,84050_0460_02611,"2611, Avenue Justin Bonfils
Les Imberts",GORDES,84220,,,10.375283324933568,8.944263223276787,5.429345628954441,4.007333185232471,D,7.8791329117791955,C,F,F,C
2484E3469579S,43.90544202525591,5.197067997631287,55568.9,10498.2,16670.67,283.0,53.0,F,E,740 Route des Moines 84220 Gordes,740,Route des Moines,84220,Gordes,84050_0565_00740,740 CHEMIN DES MOINES,GORDES,84220,1976.0,,10.925396966740227,9.259054342766783,5.648974238161206,3.9889840465642745,D,7.143397182143851,D,F,F,D
2484E3839621C,43.877057037442256,5.1882230017131015,37857.5,2941.6,11357.25,150.0,11.0,F,C,2 Chemin de Bas Picordon 84220 Gordes,2,Chemin de Bas Picordon,84220,Gordes,84050_0045_00002,2 CHEMIN DE BAS PICORDON,GORDES,84220,1973.0,,10.541610804327087,7.987048823263847,5.017279836814924,2.4849066497880004,C,6.179606171324894,C,E,E,C
2484E3895117O,43.87712196822386,5.19376002810171,14943.6,867.8,4483.08,98.0,5.0,C,A,route des beaumettes 84220 Gordes,,route des beaumettes,84220,Gordes,84050_0063,"HAMEAU LES MARTINS 
ROUTE DES BAUMETTES",GORDES,84220,,,9.612105309555572,6.767112949179671,4.59511985013459,1.791759469228055,C,5.682315139038891,B,C,C,B
2484E2945134T,43.87376299369806,5.1762860398575485,11505.5,888.2,3451.65,205.5,15.8,G,C,777 Chemin des Combettes 84220 Gordes,777,Chemin des Combettes,84220,Gordes,84050_0132_00777,777 chemin des Combettes,GORDES,84220,1900.0,,9.350667372067461,6.7903221820900415,5.330300412401088,2.8213788864092133,C,5.964225464523569,B,C,C,B
2484E4047676F,43.917449970437616,5.1981630237634,19899.5,1126.7,5969.849999999999,63.0,3.0,C,A,66 Chemin des Caquettes 84220 Gordes,66,Chemin des Caquettes,84220,Gordes,84050_0104_00066,"Le clos des chênes
66, Chemin des caquettes",GORDES,84220,,,9.898500136025081,7.027935439238242,4.1588830833596715,1.3862943611198906,C,5.7739901912565355,B,D,C,C
2484E3287815U,43.90185403260713,5.227757988569304,8956.7,675.3,2687.01,108.0,8.0,D,B,215 Chemin du Bois 84220 Gordes,215,Chemin du Bois,84220,Gordes,84050_0072_00215,215 Chemin du Bois,GORDES,84220,,,9.100268776588237,6.516636764580894,4.6913478822291435,2.1972245773362196,C,5.783877361164074,B,B,B,B
2484E3286766L,43.892973991369416,5.187253053201708,4666.5,290.8,1399.95,71.4,4.4,C,A,1226 Avenue Justin Bonfils 84220 Gordes,1226,Avenue Justin Bonfils,84220,Gordes,84050_0460_01226,1226 avenue Justin Bonfils,GORDES,84220,1900.0,,8.448378875415878,5.676068636088686,4.282206299391671,1.6863989535702288,B,5.08301216827026,A,A,A,B
2484E3333565K,43.87214199951204,5.195090969530461,15447.1,1185.3,4634.13,146.0,11.0,F,C,128 Chemin des Martins 84220 Gordes,128,Chemin des Martins,84220,Gordes,84050_0545_00128,128 Chemin des Martins,GORDES,84220,,,9.645241297417279,7.078594498667058,4.990432586778736,2.4849066497880004,C,6.100457303165356,B,C,C,C
2484E2505657U,43.893372035177116,5.185502985176361,10088.3,772.2,3026.49,34.0,2.0,B,A,414 Chemin des Molliards 84220 Gordes,414,Chemin des Molliards,84220,Gordes,84050_0560_00414,"Mas des Roy 
414, Chemin des Molliards",GORDES,84220,2003.0,,9.219230735321629,6.650537747334176,3.5553480614894135,1.0986122886681098,C,5.877325927789098,B,B,B,B
2484E3897766L,43.87804103723487,5.21063899615927,4686.8,341.5,1406.04,108.0,7.0,D,B,Ancien Chemin des Beaumettes 84220 Gordes,,Ancien Chemin des Beaumettes,84220,Gordes,84050_0064,175 A CHEMIN DES MOULINS RESIDENCE LE DOMAINE DU MOULIN BLANC,"BEAUMETTES, France",84220,,4960.0,8.452718668230753,5.83627165770228,4.6913478822291435,2.0794415416798357,B,5.364483816517698,A,A,A,B
2484E4378374J,43.87634203633928,5.19499703554765,3879.5,285.3,1163.85,72.0,5.0,C,A,427 Chemin des Bouilladoires 84220 Gordes,427,Chemin des Bouilladoires,84220,Gordes,84050_0080_00427,427 Chemin des Bouilladoires,GORDES,84220,,,8.263719290294194,5.65704021210407,4.290459441148391,1.791759469228055,B,5.298913266046154,A,A,A,B
2484E4378151U,43.87634203633928,5.19499703554765,6641.8,490.8,1992.54,66.0,4.0,C,A,427 Chemin des Bouilladoires 84220 Gordes,427,Chemin des Bouilladoires,84220,Gordes,84050_0080_00427,427 Chemin des Bouilladoires,GORDES,84220,,,8.801288840332598,6.198072129782092,4.204692619390966,1.6094379124341003,B,5.574896733495335,B,A,A,B
2484E3394196J,43.87214199951204,5.195090969530461,14998.5,1149.9,4499.55,141.0,10.0,E,B,128 Chemin des Martins 84220 Gordes,128,Chemin des Martins,84220,Gordes,84050_0545_00128,128 Chemin des Martins,GORDES,84220,,,9.615772146195447,7.048299523974445,4.955827057601261,2.3978952727983707,C,6.0862820930140265,B,C,C,C
2484E4297236R,43.88895802906019,5.226178968559153,27885.4,8247.4,8365.62,184.7,54.6,E,E,103 Chemin du Plan de Gordes 84220 Gordes,103,Chemin du Plan de Gordes,84220,Gordes,84050_0695_00103,103 chemin du Plan de Gordes,GORDES,84220,1900.0,,10.235894393767417,9.01777452112611,5.22413246835866,4.018183201256536,E,8.267805417512399,C,E,F,C
2484E4078371U,43.91312599495552,5.193782013505038,7042.2,547.3,2112.66,93.0,7.0,D,B,Chemin des Mians 84220 Gordes,,Chemin des Mians,84220,Gordes,84050_0550,"136, Chemin des MIANS",GORDES,84220,,,8.859817891332142,6.306822582410002,4.543294782270004,2.0794415416798357,C,5.6941238858614005,B,B,B,B
2484E3006384N,43.90516004032093,5.196930008307442,28985.7,5780.1,8695.71,221.0,44.0,E,D,774 Route des Moines 84220 Gordes,774,Route des Moines,84220,Gordes,84050_0565_00774,774 Route Des Moines,GORDES,84220,1973.0,,10.274592383080321,8.662349254978187,5.402677381872279,3.8066624897703196,D,7.624986315233631,C,E,E,C
2484E2887352J,43.88503797258618,5.231148983866265,2914.0,204.0,874.1999999999999,67.0,4.6,C,A,Chemin du Moulin des Roberts 84220 Gordes,,Chemin du Moulin des Roberts,84220,Gordes,84050_0575,175A chemin du Moulin des Roberts,BEAUMETTES,84220,2006.0,,7.977625098784593,5.3230099791384085,4.219507705176107,1.7227665977411035,B,5.116279189118117,A,A,A,B
2484E2552150Z,43.91145600495251,5.201111994291488,3476.2,251.0,1042.86,47.0,3.0,B,A,129 Rue Baptistin Picca 84220 Gordes,129,Rue Baptistin Picca,84220,Gordes,84050_0035_00129,129 Rue Baptistin Pica,GORDES,84220,,,8.15398265120491,5.529429087511423,3.871201010907891,1.3862943611198906,B,5.225045304991103,A,A,A,B
2484E3944524V,43.91623600856218,5.209952942947673,20145.3,1284.8,6043.589999999999,116.0,7.0,D,B,49 Chemin des Reirettes 84220 Gordes,49,Chemin des Reirettes,84220,Gordes,84050_0750_00049,49 Chemin des Reirettes,GORDES,84220,,,9.91077592768531,7.159136371707587,4.762173934797756,2.0794415416798357,C,5.937035626658242,B,D,D,C
2484E4364523Q,43.87325797966526,5.182343037104945,33382.8,2604.1,10014.84,190.0,14.0,G,C,1447 Chemin des Gros 84220 Gordes,1447,Chemin des Gros,84220,Gordes,84050_0340_01447,1447 chemin des Gros,GORDES,84220,,,10.415826031359602,7.865226341166609,5.25227342804663,2.70805020110221,C,6.225610364919645,C,E,E,C
2484E3437478B,43.909000990275615,5.199266942208501,16617.9,1271.7,4985.37,106.0,8.0,D,B,Chemin de la Calade 84220 Gordes,,Chemin de la Calade,84220,Gordes,84050_0098,Village de Goult 687 Chemin de Malvallat,"GORDES, France",84220,1992.0,,9.718295880900202,7.148895906998002,4.672828834461906,2.1972245773362196,C,6.126500492891689,B,C,C,C
2484E3448354J,43.87244502613652,5.194571969582464,17109.6,973.7,5132.879999999999,146.0,8.0,E,B,187 Chemin des Martins 84220 Gordes,187,Chemin des Martins,84220,Gordes,84050_0545_00187,187 Chemin Des Martins,GORDES,84220,1982.0,,9.747453433483555,6.882129731343165,4.990432586778736,2.1972245773362196,C,5.720522679644577,B,C,C,B
2484E3277041K,43.91376303856544,5.208005032070559,45944.3,10504.7,13783.29,392.0,89.0,F,F,119 Chemin de la Croix du Coq 84220 Gordes,119,Chemin de la Croix du Coq,84220,Gordes,84050_0147_00119,"119, Chemin de la croix du coq",GORDES,84220,,,10.735206837459865,9.259673245994836,5.973809611869261,4.499809670330265,D,7.597637682990978,D,F,F,D
2484E3990382P,43.885075964242965,5.167752946847001,16564.2,3574.5,4969.26,110.4,23.8,C,C,233 Chemin de la Cerisaie 84220 Gordes,233,Chemin de la Cerisaie,84220,Gordes,84050_0109_00233,233 chemin de la Cerisaie,GORDES,84220,1995.0,,9.71505938831037,8.181860305488451,4.713127327493184,3.2108436531709366,D,7.759749586882673,C,D,D,C
2484E3992907S,43.91609296918567,5.201156966250697,30686.2,1895.9,9205.86,229.5,14.1,G,C,Route de Murs 84220 Gordes,,Route de Murs,84220,Gordes,84050_0580,route D60,MURS,84220,1900.0,,10.331600908521677,7.547976253732677,5.440250862436703,2.714694743820879,C,5.943152568186958,C,E,E,C
2484E2592608B,43.87453403410447,5.181230040417281,54083.8,3103.7,16225.14,297.0,17.0,G,C,96 Chemin du Serre 84220 Gordes,96,Chemin du Serre,84220,Gordes,84050_0820_00096,"96, Chemin du Serre
Hameau les Gros",GORDES,84220,,,10.89830846417459,8.040672371342238,5.697093486505405,2.8903717578961645,B,5.62372504040718,C,F,F,C
2484E4364924B,43.910857035963595,5.199821029534646,17038.9,1300.1,5111.67,142.0,10.0,E,B,14 Place Genty Pantaly 84220 Gordes,14,Place Genty Pantaly,84220,Gordes,84050_0310_00014,14 Place Genty Pantaly,GORDES,84220,,,9.743312931821485,7.17096533950943,4.962844630259907,2.3978952727983707,C,6.131813040207309,B,C,C,C
2484E3436292L,43.88103801080824,5.210984047523094,67181.4,19738.6,20154.42,216.0,63.0,E,E,3581 Route de Saint-Pantaléon 84220 Gordes,3581,Route de Saint-Pantaléon,84220,Gordes,84050_0803_03581,3581 Route de Saint Pantaléon,"GORDES, France",84220,,,11.115166587446295,9.890382049357648,5.37989735354046,4.1588830833596715,D,7.614107894938989,D,F,F,D
2484E3789468D,43.91623600856218,5.209952942947673,6104.5,452.0,1831.35,97.0,7.0,D,B,49 Chemin des Reirettes 84220 Gordes,49,Chemin des Reirettes,84220,Gordes,84050_0750_00049,49 Chemin des Reirettes,GORDES,84220,,,8.716945283273077,6.115892125483034,4.584967478670572,2.0794415416798357,B,5.530546936644423,B,A,A,B
2484E2725684J,43.88731502566208,5.171036962485624,19479.0,1205.4,5843.7,141.0,8.0,E,B,265 Chemin des Prés 84220 Gordes,265,Chemin des Prés,84220,Gordes,84050_0715_00265,"265, Chemin des Près
Les Imberts",GORDES,84220,,,9.877143577196525,7.095395997253692,4.955827057601261,2.1972245773362196,C,5.885420835993275,B,D,D,C
2484E3291457W,43.87439104300371,5.196085053741906,13171.3,1154.7,3951.39,98.0,8.0,C,B,1968 Route des Beaumettes 84220 Gordes,1968,Route des Beaumettes,84220,Gordes,84050_0063_01968,"1968, Route des Beaumettes
Les Martins",GORDES,84220,1983.0,,9.485871418821468,7.052461499981396,4.59511985013459,2.1972245773362196,C,6.2306964605409405,B,C,C,B
2484E3509310V,43.91301301490847,5.194624022094839,8619.6,652.6,2585.88,174.0,13.0,F,C,33 Domaine des Bastidons 84220 Gordes,33,Domaine des Bastidons,84220,Gordes,84050_6f3393_00033,"33 DOMAINE DES BASTIDONS
8 CHEMINS DES MIANS",GORDES,84220,,,9.06190996680383,6.482495543545793,5.1647859739235145,2.6390573296152584,C,5.76810199764158,B,B,B,B
2484E2686005G,43.87677097967243,5.183950993002969,25120.7,922.5,7536.21,198.0,7.0,D,B,770 Chemin des Gros 84220 Gordes,770,Chemin des Gros,84220,Gordes,84050_0340_00770,"770, Chemin des Gros",GORDES,84220,,,10.13148729345151,6.828170799639294,5.293304824724492,2.0794415416798357,B,5.326766619754375,B,D,D,C
2484E3762106T,43.903029969948506,5.237977022825066,21950.4,1404.6,6585.12,92.0,5.0,D,A,588 Chemin de Toudoumiane 84220 Gordes,588,Chemin de Toudoumiane,84220,Gordes,84050_0858_00588,588 chemin des Toudoumiane,GORDES,84220,1990.0,,9.99658619779056,7.248219536872887,4.532599493153256,1.791759469228055,C,5.964448787652583,B,D,D,C
2484E4314632T,43.91006897544225,5.235600018229495,3133.0,223.3,939.9,74.0,5.0,C,A,205 Chemin du Four à Chaux 84220 Gordes,205,Chemin du Four à Chaux,84220,Gordes,84050_0293_00205,205 Chemin du Four à Chaux,GORDES,84220,1960.0,,8.050065422915965,5.412984441526163,4.31748811353631,1.791759469228055,B,5.168765010670388,A,A,A,B
2484E2651437S,43.90278602506202,5.194685030054242,42977.8,3343.5,12893.34,227.0,17.0,G,C,1301 Route des Moines 84220 Gordes,1301,Route des Moines,84220,Gordes,84050_0565_01301,"1301, Route des Moines",GORDES,84220,,,10.668462249843959,8.115072484558462,5.429345628954441,2.8903717578961645,C,6.121071384350604,C,F,F,D
2484E2956103Q,43.8894349993868,5.171697054169718,17816.7,1341.2,5345.01,93.0,7.0,D,B,375 Chemin de Peyre Benet 84220 Gordes,375,Chemin de Peyre Benet,84220,Gordes,84050_0683_00375,"375, Chemin de Peyre Benet",GORDES,84220,,,9.787947624232348,7.202065337724139,4.543294782270004,2.0794415416798357,C,6.128491562799873,B,C,D,C
2484E3024446F,43.87079900967566,5.174273952199459,38078.9,2869.1,11423.67,93.0,7.0,D,B,1285 Chemin des Combettes 84220 Gordes,1285,Chemin des Combettes,84220,Gordes,84050_0132_01285,"LE MAS CAMILLE 
1285, Chemin des Combettes",GORDES,84220,,,10.547441862851434,7.962102151352231,4.543294782270004,2.0794415416798357,C,6.138038799661986,C,E,E,C
2484E2651711G,43.90278602506202,5.194685030054242,42972.3,3343.0,12891.69,227.0,17.0,G,C,1301 Route des Moines 84220 Gordes,1301,Route des Moines,84220,Gordes,84050_0565_01301,"1301, Route des Moines",GORDES,84220,,,10.668334271586126,8.114922974204593,5.429345628954441,2.8903717578961645,C,6.121114200243651,C,F,F,C
2484E2467836D,43.8813359763076,5.195479022808277,37419.4,6836.9,11225.82,306.0,56.0,E,E,2226 Route de Saint-Pantaléon 84220 Gordes,2226,Route de Saint-Pantaléon,84220,Gordes,84050_0803_02226,"2226 Route de Saint-Pantaléon 
Les Campas",GORDES,84220,1968.0,,10.52997128924182,8.830235945933202,5.726847747587197,4.04305126783455,D,7.390830557869742,C,F,F,D
2484E2625090J,43.91318900842133,5.211990947575195,25532.0,1930.6,7659.599999999999,76.6,5.7,C,A,28 Chemin des Grailles 84220 Gordes,28,Chemin des Grailles,84220,Gordes,84050_0333_00028,28 chemin des Grailles,GORDES,84220,1992.0,,10.14772701214507,7.566103953999387,4.351567427189173,1.9021075263969205,C,6.2102729489039294,C,E,E,C
2484E3401313C,43.90597901795233,5.225510974100855,10476.2,632.8,3142.86,130.0,7.0,D,B,827 Chemin de Font-Blanche 84220 Gordes,827,Chemin de Font-Blanche,84220,Gordes,84050_0284_00827,"827, Chemin de Fontblanche",GORDES,84220,1999.0,,9.256956746604763,6.45173344725682,4.875197323201151,2.0794415416798357,B,5.5307227122955815,B,B,B,B
2484E3420298H,43.89597595783729,5.189916951076957,23407.2,1560.7,7022.16,153.0,10.0,E,B,761 Avenue Justin Bonfils 84220 Gordes,761,Avenue Justin Bonfils,84220,Gordes,84050_0460_00761,"761, Avenue Justin Bonfils
Col de GORDES",GORDES,84220,,,10.060841667310896,7.3535302504938,5.0369526024136295,2.3978952727983707,C,6.0319412120208,C,D,D,C
2484E3130594V,43.91407202587322,5.200668036025516,38414.3,2154.1,11524.29,284.0,15.0,G,C,310 Route de Murs 84220 Gordes,310,Route de Murs,84220,Gordes,84050_0580_00310,310 route de Murs,GORDES,84220,,,10.556211096720675,7.675592405173526,5.652489180268651,2.772588722239781,C,5.77734052555062,C,E,E,C
2484E3150353U,43.91251101727339,5.234898020756711,11186.0,848.9,3355.8,76.0,5.0,C,A,161 Chemin du Bois d'Audibert 84220 Gordes,161,Chemin du Bois d'Audibert,84220,Gordes,84050_0073_00161,"161 Chemin du Bois d'Audibert
Hameau les Cortasses",GORDES,84220,,,9.32250766884693,6.745118695504581,4.343805421853684,1.791759469228055,C,5.922069284598667,B,B,B,B
2484E3172024H,43.90181601530044,5.2441870205681544,42904.3,3314.4,12871.29,98.0,7.0,D,B,1116 Chemin de Toudoumiane 84220 Gordes,1116,Chemin de Toudoumiane,84220,Gordes,84050_0858_01116,"1116 chemin de la Toudoumiane, Villa Fanny",GORDES,84220,,,10.666750640408829,8.106333558990766,4.59511985013459,2.0794415416798357,C,6.113192560920191,C,F,E,C
2584E0014891D,43.887357966721105,5.176227041982737,11742.6,895.1,3522.78,87.0,6.0,D,B,66 Chemin des Graveliers 84220 Gordes,66,Chemin des Graveliers,84220,Gordes,84050_0337_00066,"66, chemin des Graveliers
Les Imberts",GORDES,84220,,,9.37106369032874,6.798052013890174,4.477336814478207,1.9459101490553132,C,5.955605875903545,B,C,C,B
2584E0325669D,43.87197898605874,5.195223960240157,11100.8,848.5,3330.24,124.0,9.0,E,B,110 Chemin des Martins 84220 Gordes,110,Chemin des Martins,84220,Gordes,84050_0545_00110,"110, Hameau Les Martins",GORDES,84220,,,9.314862536315726,6.744647941111987,4.8283137373023015,2.302585092994046,C,5.929053258488291,B,B,B,B
2584E0112369H,43.87256496708499,5.182589966242675,29959.4,1716.1,8987.82,239.0,13.0,F,C,1406 Chemin des Gros 84220 Gordes,1406,Chemin des Gros,84220,Gordes,84050_0340_01406,"1406 Chemin des Gros 
Lieudit LES GROS",GORDES,84220,,,10.307631788676877,7.448392100319757,5.480638923341991,2.6390573296152584,C,5.852035348895852,C,E,E,C
2584E0712513T,43.87514303948961,5.193976970056556,17133.2,1312.5,5139.96,92.0,7.0,D,B,136 Chemin des Michelons 84220 Gordes,136,Chemin des Michelons,84220,Gordes,84050_0555_00136,136 CHEMIN DES MICHELONS,GORDES,84220,,,9.748831745153424,7.180450609125595,4.532599493153256,2.0794415416798357,C,6.13964985333862,B,C,C,C
2584E0611152G,43.89135799355649,5.165724052419257,11116.6,816.4,3334.98,43.0,3.0,B,A,2830 Chemin des Parties 84220 Gordes,2830,Chemin des Parties,84220,Gordes,84050_0640_02830,"2830, Chemin des Parties",GORDES,84220,,,9.316284717172373,6.706128571130177,3.784189633918261,1.3862943611198906,C,5.86739570366316,B,B,B,B
2584E0331520E,43.88220604203836,5.181148968412547,15190.8,1906.2,4557.24,111.0,14.0,D,C,958 Route de Saint-Pantaléon 84220 Gordes,958,Route de Saint-Pantaléon,84220,Gordes,84050_0803_00958,958 ROUET DE ST PANTALEON,GORDES,84220,,,9.628511087581874,7.553391476871031,4.718498871295094,2.70805020110221,D,6.8522710035186885,B,C,D,C
2584E0359717R,43.87300899163391,5.1844160524868785,17194.3,1012.4,5158.29,143.0,8.0,E,B,1581 Chemin des Gros 84220 Gordes,1581,Chemin des Gros,84220,Gordes,84050_0340_01581,1581 Chemin des Gros,GORDES,84220,1984.0,,9.752391369646418,6.921066293041809,4.969813299576001,2.1972245773362196,C,5.769190234134312,B,C,C,C
2584E0325760Q,43.87197898605874,5.195223960240157,26066.6,1718.8,7819.98,171.0,11.0,F,C,110 Chemin des Martins 84220 Gordes,110,Chemin des Martins,84220,Gordes,84050_0545_00110,"110, Hameau Les Martins",GORDES,84220,,,10.168448442850885,7.449963283976796,5.147494476813453,2.4849066497880004,C,6.029290147414036,C,D,D,C
2584E0846914A,43.88659397165647,5.168193974816643,4493.0,335.2,1347.9,154.0,11.0,F,B,68 Rue Principale 84220 Gordes,68,Rue Principale,84220,Gordes,84050_0720_00068,68 RUE PRINCIPALE,GORDES,84220,,,8.410498452745275,5.817706220974515,5.043425116919247,2.4849066497880004,B,5.387330323035986,A,A,A,B
2584E0846733B,43.88659397165647,5.168193974816643,17983.2,1158.3,5394.96,174.0,11.0,F,C,68 Rue Principale 84220 Gordes,68,Rue Principale,84220,Gordes,84050_0720_00068,68 RUE PRINCIPALE,GORDES,84220,,,9.797248873628021,7.055571653676355,5.1647859739235145,2.4849066497880004,C,5.911472249134532,B,C,C,C
2584E0920993F,43.899268031426075,5.182692017966337,8503.5,631.4,2551.05,46.0,3.0,B,A,97 Chemin de Gontrand 84220 Gordes,97,Chemin de Gontrand,84220,Gordes,84050_0327_00097,97 chemin de Gontrand,GORDES,84220,,,9.048350714154147,6.449522105335317,3.8501476017100584,1.3862943611198906,C,5.728262143644903,B,B,B,B
2584E0859713H,43.88528198866612,5.168059011412619,2390.9,167.4,717.27,58.0,4.0,C,A,Chemin de la Cerisaie 84220 Gordes,,Chemin de la Cerisaie,84220,Gordes,84050_0109,RUE DE LA CERISERAI,GORDES,84220,,,7.7798433081765594,5.126342101808226,4.07753744390572,1.6094379124341003,B,5.082962998917565,A,A,A,B
2584E0857846M,43.88528198866612,5.168059011412619,1568.6,105.4,470.5799999999999,58.0,3.0,C,A,Chemin de la Cerisaie 84220 Gordes,,Chemin de la Cerisaie,84220,Gordes,84050_0109,RUE DE LA CERISAIE,GORDES,84220,,,7.358576088811098,4.667205576907544,4.07753744390572,1.3862943611198906,B,5.026510335425273,A,A,A,B
2584E0859302M,43.88528198866612,5.168059011412619,2218.0,153.2,665.4,79.0,5.0,C,A,Chemin de la Cerisaie 84220 Gordes,,Chemin de la Cerisaie,84220,Gordes,84050_0109,RUE DE LA CERISERAI,GORDES,84220,,,7.704811922932594,5.038250461129229,4.382026634673881,1.791759469228055,B,5.051179676756823,A,A,A,B
2584E0815566I,43.909238994497976,5.228318978248969,4178.0,308.5,1253.4,27.0,1.9,A,A,336 Chemin de Font-Blanche 84220 Gordes,336,Chemin de Font-Blanche,84220,Gordes,84050_0284_00336,336 chemin de Font-Blanche,GORDES,84220,2018.0,,8.337827262447915,5.734958092124651,3.332204510175204,1.0647107369924282,B,5.336589154017805,A,A,A,B
2584E0931625D,43.8930639699492,5.185479987080192,67842.7,15789.9,20352.81,185.9,43.2,D,D,383 Chemin des Molliards 84220 Gordes,383,Chemin des Molliards,84220,Gordes,84050_0560_00383,383 chemin des Molliards,GORDES,84220,1900.0,,11.124961809072868,9.667189103725422,5.230573714461517,3.7887247890836524,D,7.251273298132187,D,F,F,D
2584E0930638E,43.8930639699492,5.185479987080192,10604.6,809.4,3181.38,153.7,11.7,F,C,383 Chemin des Molliards 84220 Gordes,383,Chemin des Molliards,84220,Gordes,84050_0560_00383,383 chemin des Molliards,GORDES,84220,1900.0,,9.26913744248464,6.697527952934474,5.04148775757902,2.5416019934645457,C,5.901170175339331,B,B,B,B
2584E1023635Z,43.892064956006166,5.234861983232755,13107.1,988.4,3932.13,100.0,7.0,D,B,2215 Route de Goult 84220 Gordes,2215,Route de Goult,84220,Gordes,84050_0330_02215,2215 Route de Goult,GORDES,84220,1976.0,,9.480985638718504,6.8970986987936085,4.61512051684126,2.0794415416798357,C,5.996895814999993,B,C,C,B
2584E1024963B,43.87215698158226,5.195465013003359,7943.1,597.3,2382.93,141.0,10.0,E,B,56 Chemin des Martins 84220 Gordes,56,Chemin des Martins,84220,Gordes,84050_0545_00056,56 CHEMIN DES MARTINS,GORDES,84220,,,8.980184793762596,6.394092300395986,4.955827057601261,2.3978952727983707,C,5.708732069573053,B,B,B,B
